country;geoid;iso;d;cases;deaths;wage;cash;credit;taxcd;export;rate;school;rest;sport;elect;mass;travel;domestic;testing;state;surveillance;Index_Rigidity;Econ_Measures
Timor_Leste;TL;TLS;03apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;04apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;05apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;06apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;07apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;08apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;09apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;10apr2020;1;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;11apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;12apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;13apr2020;0;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Timor_Leste;TL;TLS;14apr2020;2;0;0;0;0;0;0;0;1;0;0;;0;.5;0;;1;0;.3125;0
Trinidad and Tobago;TT;TTO;13-mars-20;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;.125;0
Trinidad and Tobago;TT;TTO;14-mars-20;1;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Trinidad and Tobago;TT;TTO;15-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Trinidad and Tobago;TT;TTO;16-mars-20;2;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Trinidad and Tobago;TT;TTO;17-mars-20;1;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;18-mars-20;2;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;19-mars-20;2;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;20-mars-20;0;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;21-mars-20;0;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;22-mars-20;40;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Trinidad and Tobago;TT;TTO;23-mars-20;1;0;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad and Tobago;TT;TTO;24-mars-20;1;0;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad and Tobago;TT;TTO;25-mars-20;6;0;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad_and_Tobago;TT;TTO;26-mars-20;3;1;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad_and_Tobago;TT;TTO;27-mars-20;5;0;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad_and_Tobago;TT;TTO;28-mars-20;1;1;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad_and_Tobago;TT;TTO;29-mars-20;8;0;1;0;1;.5;0;1;1;0;0;;0;0;0;;0;0;.125;.5833333
Trinidad_and_Tobago;TT;TTO;30-mars-20;4;1;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;31-mars-20;7;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;01apr2020;2;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;02apr2020;2;2;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;03apr2020;8;1;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;04apr2020;3;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;05apr2020;3;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;06apr2020;1;1;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;07apr2020;1;1;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;08apr2020;2;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;09apr2020;0;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;10apr2020;2;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;11apr2020;0;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;12apr2020;3;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;13apr2020;1;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Trinidad_and_Tobago;TT;TTO;14apr2020;0;0;1;0;1;.5;0;1;1;1;1;;1;1;0;;0;0;.625;.5833333
Tunisia;TN;TUN;03-mars-20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0
Tunisia;TN;TUN;10-mars-20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Tunisia;TN;TUN;11-mars-20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Tunisia;TN;TUN;12-mars-20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Tunisia;TN;TUN;13-mars-20;6;0;0;0;0;0;0;0;0;.5;.5;0;.5;0;.5;;0;0;.2222222;0
Tunisia;TN;TUN;14-mars-20;3;0;0;0;0;0;0;0;0;.5;.5;0;.5;0;.5;;0;0;.2222222;0
Tunisia;TN;TUN;15-mars-20;0;0;0;0;0;0;0;0;0;.5;.5;1;.5;0;.5;;0;0;.3333333;0
Tunisia;TN;TUN;16-mars-20;2;0;0;0;0;0;0;0;1;.5;.5;1;.5;0;.5;;0;0;.4444444;0
Tunisia;TN;TUN;17-mars-20;2;0;0;0;0;0;0;0;1;.5;.5;1;.5;0;.5;;0;0;.4444444;0
Tunisia;TN;TUN;18-mars-20;4;0;0;0;0;0;0;0;1;.5;.5;1;.5;1;.5;;0;0;.5555556;0
Tunisia;TN;TUN;19-mars-20;5;0;0;0;0;0;0;0;1;.5;.5;1;.5;1;.5;;0;0;.5555556;0
Tunisia;TN;TUN;20-mars-20;10;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;21-mars-20;15;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;22-mars-20;6;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;23-mars-20;15;2;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;24-mars-20;14;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;25-mars-20;25;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;26-mars-20;59;2;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;27-mars-20;0;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;28-mars-20;54;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;29-mars-20;0;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;30-mars-20;51;2;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;31-mars-20;34;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;01apr2020;50;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;02apr2020;32;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;03apr2020;61;3;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;04apr2020;0;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;05apr2020;40;5;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;06apr2020;58;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;07apr2020;21;3;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;08apr2020;22;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;09apr2020;27;1;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;10apr2020;20;2;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;11apr2020;28;0;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;12apr2020;14;3;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;13apr2020;22;3;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Tunisia;TN;TUN;14apr2020;19;3;1;1;0;.5;0;1;1;.5;.5;1;.5;1;.5;;0;0;.5555556;.5833333
Turkey;TR;TUR;23feb2020;;;0;0;0;0;0;0;1;.5;.5;;0;1;.5;;0;0;;0
Turkey;TR;TUR;12-mars-20;1;0;0;0;0;0;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;0
Turkey;TR;TUR;13-mars-20;1;0;0;0;0;0;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;0
Turkey;TR;TUR;16-mars-20;16;0;0;0;0;0;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;0
Turkey;TR;TUR;17-mars-20;29;0;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;18-mars-20;51;0;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;19-mars-20;93;1;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;20-mars-20;168;3;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;21-mars-20;311;5;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;22-mars-20;277;12;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;23-mars-20;289;9;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;24-mars-20;293;7;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;25-mars-20;343;7;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;26-mars-20;561;15;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;27-mars-20;1196;16;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;28-mars-20;2069;17;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;29-mars-20;1704;16;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;30-mars-20;1815;23;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;31-mars-20;2318;37;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;01apr2020;1996;46;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;02apr2020;2148;63;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;03apr2020;2456;79;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;04apr2020;2786;69;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;05apr2020;3013;76;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;06apr2020;3135;73;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;07apr2020;3148;75;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;08apr2020;3892;76;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;09apr2020;4117;87;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;10apr2020;4056;96;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;11apr2020;4747;98;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;12apr2020;5138;95;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;13apr2020;4789;97;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Turkey;TR;TUR;14apr2020;4093;98;0;0;0;1;0;0;1;.5;.5;;0;1;.5;;0;0;.4375;.1666667
Taiwan (Province of China);TW;TWN;31dec2019;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;01-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;02-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;03-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;04-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;05-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;06-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;07-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;08-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;09-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;10-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;11-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;12-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;13-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;14-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;15-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;16-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;17-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;18-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;19-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;20-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;21-janv-20;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;22-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;23-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;24-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;25-janv-20;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;26-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;27-janv-20;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;28-janv-20;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;29-janv-20;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;30-janv-20;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;31-janv-20;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;01feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;02feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;03feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;04feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;05feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;06feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;07feb2020;5;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;08feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;09feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;10feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;11feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;12feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0
Taiwan (Province of China);TW;TWN;13feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;14feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;15feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;16feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;17feb2020;2;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;18feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;19feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;20feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;21feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;22feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;23feb2020;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;24feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;25feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;26feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;27feb2020;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;28feb2020;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;.1111111;0
Taiwan (Province of China);TW;TWN;29feb2020;5;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;01-mars-20;1;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;02-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan;TW;TWN;03-mars-20;1;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan;TW;TWN;04-mars-20;1;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;06-mars-20;2;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;07-mars-20;1;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;08-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;09-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;11-mars-20;3;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;12-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;13-mars-20;1;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;14-mars-20;4;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;15-mars-20;6;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;16-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;17-mars-20;8;0;0;0;0;0;0;0;;0;.5;0;.5;0;0;0;0;1;.2222222;0
Taiwan (Province of China);TW;TWN;18-mars-20;10;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;19-mars-20;31;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;20-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;21-mars-20;27;1;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;22-mars-20;18;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;23-mars-20;12;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;24-mars-20;30;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan (Province of China);TW;TWN;25-mars-20;21;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;26-mars-20;19;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;27-mars-20;17;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;28-mars-20;15;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;29-mars-20;16;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;30-mars-20;23;3;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;31-mars-20;0;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;01apr2020;16;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;02apr2020;17;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;03apr2020;0;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;04apr2020;16;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;05apr2020;8;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
Taiwan;TW;TWN;06apr2020;0;0;0;0;0;0;0;0;;0;.5;0;.5;1;0;.5;0;1;.3888889;0
